date 2 2,content
 2015-12-16 12:40,文化因交流而多彩，文明因互鉴而丰富
 2015-12-16 12:40,互联网是传播人类优秀文化、弘扬正能量的重要载体
 2015-12-16 12:40,中国愿通过互联网架设国际交流桥梁，推动世界优秀文化交流互鉴，推动各国人民情感交流、心灵沟通
 2015-12-16 12:40,我们愿同各国一道，发挥互联网传播平台优势，让各国人民了解中华优秀文化，让中国人民了解各国优秀文化，共同推动网络文化繁荣发展，丰富人们精神世界，促进人类文明进步
 2015-12-16 12:40,　　第三，推动网络经济创新发展，促进共同繁荣
 2015-12-16 12:40,当前，世界经济复苏艰难曲折，中国经济也面临着一定下行压力
 2015-12-16 12:40,解决这些问题，关键在于坚持创新驱动发展，开拓发展新境界
 2015-12-16 12:40,中国正在实施“互联网+”行动计划，推进“数字中国”建设，发展分享经济，支持基于互联网的各类创新，提高发展质量和效益
 2015-12-16 12:40,中国互联网蓬勃发展，为各国企业和创业者提供了广阔市场空间
 2015-12-16 12:40,中国开放的大门永远不会关上，利用外资的政策不会变，对外商投资企业合法权益的保障不会变，为各国企业在华投资兴业提供更好服务的方向不会变
 2015-12-16 12:40,只要遵守中国法律，我们热情欢迎各国企业和创业者在华投资兴业
 2015-12-16 12:40,我们愿意同各国加强合作，通过发展跨境电子商务、建设信息经济示范区等，促进世界范围内投资和贸易发展，推动全球数字经济发展
 2015-12-16 12:40,　　第四，保障网络安全，促进有序发展
 2015-12-16 12:40,安全和发展是一体之两翼、驱动之双轮
 2015-12-16 12:40,安全是发展的保障，发展是安全的目的
 2015-12-16 12:40,网络安全是全球性挑战，没有哪个国家能够置身事外、独善其身，维护网络安全是国际社会的共同责任
 2015-12-16 12:40,各国应该携手努力，共同遏制信息技术滥用，反对网络监听和网络攻击，反对网络空间军备竞赛
 2015-12-16 12:40,中国愿同各国一道，加强对话交流，有效管控分歧，推动制定各方普遍接受的网络空间国际规则，制定网络空间国际反恐公约，健全打击网络犯罪司法协助机制，共同维护网络空间和平安全
 2015-12-16 12:40,　　第五，构建互联网治理体系，促进公平正义
 2015-12-16 12:40,国际网络空间治理，应该坚持多边参与，由大家商量着办，发挥政府、国际组织、互联网企业、技术社群、民间机构、公民个人等各个主体作用，不搞单边主义，不搞一方主导或由几方凑在一起说了算
 2015-12-16 12:40,各国应该加强沟通交流，完善网络空间对话协商机制，研究制定全球互联网治理规则，使全球互联网治理体系更加公正合理，更加平衡地反映大多数国家意愿和利益
 2015-12-16 12:40,举办世界互联网大会，就是希望搭建全球互联网共享共治的平台，共同推动互联网健康发展
 2015-12-16 12:40,
 2015-12-03 10:30,新华网台北１２月１日电（记者吴济海、李寒芳）由海协会和台湾海基会共同主办的两岸青年创客座谈会１日在台北举行
 2015-12-03 10:30,海协会会长陈德铭、台湾海基会董事长林中森出席座谈会，与数十位两岸青年创客就进一步助力两岸青年创新创业话题进行了交流
 2015-12-03 10:30,　　陈德铭说，两岸都将鼓励创新放在重要位置，大陆提出了“大众创业、万众创新”的战略，各地出台了一系列鼓励创新的措施，不久前中共十八届五中全会出台的“十三五”规划建议，把创新放到前所未有的重要地位，这给两岸创客带来很大机遇
 2015-12-03 10:30,两岸经济和市场的互补性非常强，希望两岸能加强合作，将大陆的市场和台湾的创新研发优势结合起来，为中华民族创造出更了不起的成就
 2015-12-03 10:30,　　陈德铭表示，目前大陆已经设立了１３个两岸青年创业基地，并搭建了一批两岸青年创业就业平台，取得很好的效果
 2015-12-03 10:30,台湾的创客到大陆创业已没有障碍，如果台湾的相关政策再开放一些，相信会有更多的大陆创客来台，两岸创客可以开展更多合作，这是我们所期待的
 2015-12-03 10:30,希望听到更多青年创客的声音和建议，为推动两岸创客合作、推动两岸青年创新创业带来更多启发
 2015-12-03 10:30,海协会愿意继续做好相关协调和配套工作，为更多台湾青年来大陆实现梦想创造条件
 2015-12-03 10:30,　　林中森表示，两岸经济都进入新常态，希望以创新驱动来替代传统驱动力量，两岸也都很重视、努力推动创客工作
 2015-12-03 10:30,希望大家交流智慧、分享经验，两岸共同扶持青年创客的工作，让大家有施展抱负的机会，为两岸经济发展与人民福祉作出更大贡献
 2015-12-03 10:30,　　台湾学悦科技共同创办人赵式隆、深圳市工业设计行业协会秘书长封昌红等两岸创客代表在座谈会上发言
 2015-12-03 10:30,陈德铭、林中森回答了一些来宾的提问，现场互动热烈
 2015-12-03 10:30,
 2015-12-03 10:23,福建省公安厅出入境管理局平潭制证分中心12月1日起开展五年期台胞证制证工作
 2015-12-03 10:23,　　此政策目前全国唯一特有，首创应用互联网技术把平潭公安出入境窗口虚拟延伸到台北、台中，为台胞提供“家门口”的办证服务
 2015-12-03 10:23,台湾本岛居民可通过福建公安机关委托的代办机构在台北、台中设立的代办点提交申请，之后通过互联网递交平潭公安局受理、审批，再由福建省公安厅出入境管理局平潭制证分中心制证
 2015-12-03 10:23,　　“该项政策的实施极大地便利了台胞来往大陆
 2015-12-03 10:23,”平潭综合实验区公安局出入境管理支队一大队副大队长胡志勇说，台湾本岛居民可事先通过代办机构在台北、台中设立的代办点提出申请，平潭公安出入境部门通过网络接收到台胞提交的申请材料后，两天之内就可以把证件制好
 2015-12-03 10:23,　　据胡志勇介绍，台胞领取台胞证有两种途径，一是入境的时候在平潭口岸公安出入境办证大厅领取，二是在代办机构在台北、台中设立的代办点领取
 2015-12-03 10:23,　　平潭制证分中心主任康仁表示，平潭制证分中心的投入使用，进一步了提高台胞证的制作效率
 2015-12-03 10:23,平潭公安局还为该项政策推出一系列便民措施，全力保障政策的顺利实施
 2015-12-03 10:23,此外，平潭公安局还研究推出台胞办证增值服务，为从平潭入境符合条件的台胞同时办理三个月临时有效的驾驶许可，进一步便利台胞入出平潭
 2015-12-03 10:23,(闫旭)
 2015-11-30 10:18,据台媒报道，大陆海协会会长陈德铭率领参访团30日抵台，当晚将与陆委会主委夏立言会面
 2015-11-30 10:18,大陆海协会参访团将访台7天6夜
 2015-11-30 10:18,陈德铭一行30日飞抵桃园后，将参访台中、台北市，12月1日走访新北、台北市，2日在台北、基隆、新北市参观
 2015-11-30 10:18,3日前往宜兰县参访，4日走访宜兰县、新北市和新竹县，5日参访苗栗、南投县，6日参观台中市后，从桃园搭机返回大陆
 2015-11-30 10:18,　　据报道，海协会副会长郑立中29日早一步到台湾参加第三次“两岸协议成果与策进会议”的预备会议
 2015-11-30 10:18,海基会表示，两岸协议策进会议预计讨论两岸空运相关协议，将触及陆客在台中转
 2015-11-30 10:18,其他议题包括医药卫生、食品安全，以及聚焦经济犯遣返的两岸共同打击犯罪及司法互助协议
 2015-11-30 10:18,
 2015-11-30 10:16,据中评社报道，大陆海协会常务副会长郑立中29日下午率团抵台，准备30日上午和海基会副董事长施惠芬举行“两岸协议成果与策进会”
 2015-11-30 10:16,另外，海协会长陈德铭也预计在30日中午11点40分左右抵达桃园机场，展开7天6夜的参访活动
 2015-11-30 10:16,　　郑立中29日上午穿着轻松的西装、没打领带，抵达桃园机场，他此行是率团来台举办“两岸协议成果与策进会”，30日将在会中和施惠芬讨论航空协议、陆客中转等议题，并回顾过去签署且生效的20多项两岸协议执行效果
 2015-11-30 10:16,29日下午郑立中先和海基会开准备会议，晚上进工作餐，同时准备迎接陈德铭一行人
 2015-11-30 10:16,　　陈德铭将在30日上午率团抵台，在北台湾进行7天6夜的参访行程，预计走访台北、新北、宜兰、新竹、苗栗、南投、台中等县市
 2015-11-30 10:16,为防止滋事，警方已经在海基会周边设下路障，维持安全
 2015-11-30 10:16,　　据了解，陈德铭本次参访团的成员还包括郑立中、海协会秘书长杨流昌、海协会理事暨国台办投诉协调局长王刚、海协会理事暨机电商会台北办事处主任李荣民、北京控股集团董事长王东、国台办经济局副局长于红等人，另外有7名工作人员
 2015-11-30 10:16,（记者　彭媁琳）
 2015-11-19 13:36,"重庆跨境电子商务台湾产业园10日成立,“台湾直购”跨境电商平台同时上线,这是西南地区首个台湾商品跨境电商平台"
 2015-11-19 13:36,"　　重庆中境达进出口贸易有限公司总经理何玉玲说,她从台湾来渝经商十余年,从传统行业转而打造跨境电商平台,是想让西南地区的人们能够更加快捷、以更低的价格买到台湾的优质商品"
 2015-11-19 13:36,"　　记者在位于重庆市江北区华新街街道的重庆跨境电子商务台湾产业园内的展示厅看到,台湾陈茶、黑糖酥、绿茶面膜、黄杨木工艺品等台湾特产一一陈列"
 2015-11-19 13:36,"　　何玉玲介绍,消费者只需要通过“台湾直购”选购好商品,提交订单付款,商品就会直接发到重庆的保税区,再清关发货到消费者手中"
 2015-11-19 13:36,"截至目前,上线商品涵盖百货日用、食品保健品等数万种品类"
 2015-11-19 13:36,"“我们为整个西南地区提供服务,优势是通关更便捷,发货更迅速,税费更优惠"
 2015-11-19 13:36,"”
　　重庆市台湾同胞投资企业协会会长李文勋说,“台湾直购”让台湾的优质商品能够通过跨境电商这种方式,更快更好地提供给西南地区消费者"
 2015-11-19 13:36,"　　台湾贸易中心成都代表处首席代表吕宽永说,相信此次渝台两地新的合作将推动西南地区台湾商品的贸易往来,促进两岸的商贸交流与沟通"
 2015-11-19 13:36,"　　据了解,重庆跨境电子商务台湾产业园将集合两岸物流,完善电子商贸、现代物流、电子金融等领域的服务能力,加强与台湾海基会、外贸协会、关贸网络等机构合作,打造西南最大最全面的台湾商品贸易平台"
 2015-11-19 13:36,(记者张琴)
 2015-11-19 13:33,"中国经济发展长期向好的基本面没有变,经济韧性好、潜力足、回旋余地大的基本特征没有变,持续增长的良好支撑基础和条件没有变,经济结构调整优化的前进态势没有变
　　⊙据新华社电
　　2015年亚太经合组织工商领导人峰会18日在菲律宾马尼拉举行"
 2015-11-19 13:33,"国家主席习近平应邀出席并发表题为《发挥亚太引领作用 应对世界经济挑战》的主旨演讲,强调亚太各经济体要勇于担当、同舟共济,坚持推进改革创新,坚持构建开放型经济,坚持落实发展议程,坚持推进互联互通,努力推动全球经济增长"
 2015-11-19 13:33,中国发展将更加注重效益质量、注重创新驱动、注重公平公正、注重绿色低碳、注重对外开放
 2015-11-19 13:33,"　　习近平指出,在世界经济充满挑战的大背景下,亚太经济也面临着诸多现实和潜在的困难和风险"
 2015-11-19 13:33,"亚太各经济体必须勇于担当、同舟共济,努力推动全球增长"
 2015-11-19 13:33,"要坚持推进改革创新,创新发展理念、发展模式、发展路径,加快产业升级换代,以科技创新带动产品、管理、商业模式创新,提高亚太经济体在全球供应链中的地位"
 2015-11-19 13:33,"要坚持构建开放型经济,加快亚太自由贸易区建设,推进区域经济一体化,最大程度增强自由贸易安排的开放性和包容性"
 2015-11-19 13:33,"要坚持落实发展议程,把落实2030年可持续发展议程纳入各自国家发展战略,确保有效落实"
 2015-11-19 13:33,"要坚持推进互联互通,对接各国发展战略和规划,实现各区域、各国生产要素互通有无、产业产能优势互补、发展经验互学互鉴"
 2015-11-19 13:33,要抓好落实亚太经合组织互联互通蓝图
 2015-11-19 13:33,"　　习近平强调,我们要加强政策对话和协调,以亚太经合组织为平台,着力形成合力"
 2015-11-19 13:33,"要坚持以发展为中心,全力营造有利于发展的和平环境"
 2015-11-19 13:33,"要坚持合作共赢理念和命运共同体意识,坚持多元发展,通过对话协商的方式解决分歧"
 2015-11-19 13:33,"　　习近平指出,今年,在世界经济增长放缓的背景下,中国积极应对各种困难和挑战,经济运行在合理区间,保持平稳较快发展"
 2015-11-19 13:33,"总的看,中国经济发展长期向好的基本面没有变,经济韧性好、潜力足、回旋余地大的基本特征没有变,持续增长的良好支撑基础和条件没有变,经济结构调整优化的前进态势没有变"
 2015-11-19 13:33,"同时,中国经济正经历着改革阵痛,机遇前所未有,挑战也前所未有"
 2015-11-19 13:33,"　　习近平强调,中共十八届五中全会通过了中国“十三五”规划建议,提出了创新、协调、绿色、开放、共享的发展理念,并就“十三五”时期中国经济社会发展提出一系列重大改革举措"
 2015-11-19 13:33,"中国将更加注重效益质量,更加注重创新驱动,发挥创新激励经济增长的乘数效应,破除体制机制障碍,让市场真正成为配置创新资源的决定性力量"
 2015-11-19 13:33,"我们将更加注重公平公正,让经济发展更具包容性"
 2015-11-19 13:33,"我们将更加注重绿色发展,将生态文明建设融入经济社会发展各方面和全过程,全面提高适应气候变化能力"
 2015-11-19 13:33,"我们将更加注重对外开放,加快推进高标准自由贸易区网络建设,与各方一道尽早完成区域全面经济伙伴关系谈判"
 2015-11-19 13:33,"中国利用外资的政策不会变,对外商投资企业合法权益的保护不会变,为各国企业在华投资兴业提供更好服务的方向不会变"
 2015-11-19 13:33,中国开放的大门永远不会关上
 2015-11-19 13:33,"　　习近平指出,中国是亚太大家庭一员,中国发展起步于亚太,得益于亚太,也将继续立足亚太、造福亚太"
 2015-11-19 13:33,"通过“一带一路”建设,我们将开展更大范围、更高水平、更深层次的区域合作,共同打造开放、包容、均衡、普惠的区域合作架构"
 2015-11-19 13:33,
 2015-11-19 13:30,朱立伦、王如玄
 2015-11-19 13:30,"（资料图取自台媒） 
　　中国台湾网11月19日讯　据台湾《中国时报》报道，国民党2016参选人朱立伦18日公布将与前“劳委会主委”王如玄搭档角逐2016“大选”"
 2015-11-19 13:30,过去以无党籍“入阁”马团队的王如玄昨天表示，一路走来始终如一，“我就是无党籍”，强调即使搭档参选2016，也不会加入国民党
 2015-11-19 13:30,她希望台湾不分蓝绿、地域，是融合的社会，朱找她搭档参选，正展现了国民党包容多元声音
 2015-11-19 13:30,　　朱立伦表示，自己是财经出身，未来可以全心全意拼经济；王如玄担任副手，可着重社会弱势、妇女权益及劳工关怀等公平正义议题，相信两人一定能相辅相成，王也绝对不会是无声的副手角色
 2015-11-19 13:30,　　朱立伦昨下午在中常会报告将提名王如玄担任副手，获得全场一致鼓掌通过
 2015-11-19 13:30,会后，朱王联袂亮相
 2015-11-19 13:30,　　王如玄则自称是“选举素人”
 2015-11-19 13:30,她在劳工家庭长大，父亲从小就告诉她，家里没有背景、财产，一切靠自己打拼，因此她能深刻感受到受薪阶层及一般家庭的情形
 2015-11-19 13:30,被问到为何愿意出任副手？王如玄说，接获征询时，她非常挣扎，因为选举是复杂工程，要付出很大代价；但看到台湾有那么多可爱跟需要被照顾的人，“台湾人民值得更好的对待”
 2015-11-19 13:30,　　一路走来，她都自诩为“公平正义实践者”，她也以这样的目标前进
 2015-11-19 13:30,她非常清楚知道，要改变弱势族群的处境和命运，只有政治，“所以我又回来了！”（中国台湾网 朱炼）
 2015-11-06 09:28,"经两岸有关方面协商,两岸领导人习近平、马英九将于11月7日在新加坡会面"
 2015-11-06 09:28,台湾社会各界对此高度关注
 2015-11-06 09:28,"台湾学者在接受新华社驻台记者采访时表示,这一会面具有历史性意义,必被历史所铭记,也将为两岸关系发展注入新动能和活水"
 2015-11-06 09:28,　　这次会面将是1949年以来两岸领导人首次会面
 2015-11-06 09:28,"台湾中国文化大学社会科学院院长邵宗海对记者表示,会面具有历史性意义,将两岸关系提升到领导人直接交流沟通的层次,为以后两岸关系发展铺就了一条平顺之路,必将被历史所铭记"
 2015-11-06 09:28,"　　经双方商定,此次会面双方以两岸领导人身份和名义举行、见面时互称“先生”"
 2015-11-06 09:28,"邵宗海认为,这体现了双方在一个中国框架前提下的互谅互信,是两岸关系发展的一大步"
 2015-11-06 09:28,"这种互信,源于过去7年多来两岸和平发展的积累和沉淀"
 2015-11-06 09:28,"这次会面,又将有利于两岸双方进一步增进互信"
 2015-11-06 09:28,"　　台湾淡江大学大陆研究所所长张五岳认为,这次会面是1949年以来两岸关系发展史上最重大的一件事,“对两岸关系发展具有里程碑意义”"
 2015-11-06 09:28,"　　他说,60多年来,两岸关系发展经历过风风雨雨,但近年来两岸两会恢复制度性商谈、国台办和台湾方面陆委会建立联系沟通机制,两岸关系和平发展已经产生了一系列重要成果,这次两岸领导人会面,是水到渠成的结果"
 2015-11-06 09:28,"　　张五岳认为,当前,两岸关系发展又来到重要时刻,7年多来两岸关系和平发展道路要不要继续巩固、深化,并使之不可逆转,双方怎样增进互信,这些问题将在这次两岸领导人会面中得到解答"
 2015-11-06 09:28,"他说,相信这次会面将为两岸关系和平发展奠定重要基础,并注入新动能和活水"
 2015-11-06 09:28,"　　此次会面将在1993年“汪辜会谈”的举办地新加坡举行,台湾铭传大学两岸研究中心主任杨开煌认为,这具有重要意义,表明“九二共识”仍是两岸双方共同坚持的政治基础,为两岸继续坚持和维护“九二共识”,为两岸和平发展,注入了强心剂"
 2015-11-06 09:28,"　　他说,这次会面也是对两岸和平发展成果的巩固和深化,两岸人民应该会对会面非常赞赏,“希望双方诚心诚意维护和进一步推动两岸和平发展”"
 2015-11-06 09:28,(记者吴济海、李寒芳)
 2015-11-06 09:31,"两岸领导人习近平、马英九将于11月7日在新加坡会面,就推进两岸关系和平发展交换意见"
 2015-11-06 09:31,"台湾当局领导人马英九5日在台北举行记者会表示,两岸领导人会面对台湾、大陆与世界都是正面的事,看看各界反应就可了解,做这个决定不是为下一次选举,是为下一代幸福"
 2015-11-06 09:31,"　　他表示,两岸领导人会面议题在过去两年中始终没有熄火,在今年10月国台办主任张志军和台湾方面陆委会主委的会面中提起这一议题,双方会面结束后再各向高层请示达成共识,可以说是两岸关系与时俱进、会面水到渠成"
 2015-11-06 09:31,"　　马英九说,过去七年半以来,两岸两会签署了23项协议,涵盖各个领域,创造了巨大的和平红利,给两岸带来了66年来关系最和平稳定的一个阶段"
 2015-11-06 09:31,"未来发展两岸关系,在消极方面要降低敌意,避免偏离正道;积极方面要扩大交流,深化合作"
 2015-11-06 09:31,"　　他表示,这是两岸领导人66年来第一次会面,是历史性的里程碑,有助于进一步改善两岸关系"
 2015-11-06 09:31,"持续追求台海的和平与繁荣、促进区域和平稳定,以及增进两岸人民福祉,是我们发展两岸关系不变的目标"
 2015-11-06 09:31,(记者李寒芳　吴济海)
 2015-11-05 14:18,新华网南京１１月４日电（记者赵博）国务院台办主任张志军４日在出席２０１５两岸企业家紫金山峰会时接受媒体采访，就将于７日举行的两岸领导人会面发表看法
 2015-11-05 14:18,他说，这是１９４９年以来两岸领导人的首次会面，将把两岸交往提升到一个新的高度，也为两岸关系发展开辟新前景
 2015-11-05 14:18,　　这位大陆两岸事务“掌门人”在会场上成为媒体追逐焦点
 2015-11-05 14:18,在记者们的期待目光下，张志军笑着“透露”了具体日程安排
 2015-11-05 14:18,　　张志军介绍说，１１月７日在新加坡，首先是两位领导人握手，然后开始正式会面
 2015-11-05 14:18,会面分两个阶段，一是公开阶段，媒体朋友可以在现场采访；二是闭门阶段，两岸领导人集中精力就一些重要问题交换看法
 2015-11-05 14:18,会面结束后，由两岸双方各自召开记者会，大陆方面初定由他本人介绍会面相关情况
 2015-11-05 14:18,记者会后，两岸领导人将共进晚餐
 2015-11-05 14:18,　　“会面是一件好事
 2015-11-05 14:18,”张志军说，通过两位领导人直接交流对话，有助于增进互信，有助于双方妥善处理两岸关系发展中的一些难题，有利于巩固“九二共识”共同政治基础，也有利于维护两岸关系和平发展的进程
 2015-11-05 14:18,　　他表示，会面必然对地区的和平稳定带来好处，也是两岸民众和一些国家和地区所乐见的
 2015-11-05 14:18,“我们也看到，一些国家和地区作出了积极反应
 2015-11-05 14:18,"”
　　张志军强调说，这次会面来之不易，因为两岸之间长期存在一些政治分歧，经过两岸有关部门的沟通和协商，以两岸领导人的身份和名义进行会面"
 2015-11-05 14:18,这种安排是在两岸一些政治分歧没有解决的情况下，按照一个中国原则做出的务实安排，双方都可以接受
 2015-11-05 14:18,这样就处理了这次会面中的一些难题
 2015-11-05 14:18,　　短暂的“吹风时间”仅持续了约４分钟
 2015-11-05 14:18,“希望在双方的共同努力下，这次会面能够顺利、成功
 2015-11-05 14:18,”张志军说
 2015-11-05 14:18,
 2015-11-05 14:16,11月3日至4日，由两岸企业家峰会主办的2015年两岸企业家紫金山峰会在江苏南京举行
 2015-11-05 14:16,中共中央政治局常委、全国政协主席俞正声出席并致辞
 2015-11-05 14:16,"新华社记者高洁摄
  新华网南京１１月４日电（记者吴晶晶　赵博　孙彬）由两岸企业家峰会主办的２０１５年两岸企业家紫金山峰会３日至４日在江苏南京举行"
 2015-11-05 14:16,中共中央政治局常委、全国政协主席俞正声出席并致辞
 2015-11-05 14:16,　　俞正声表示，两岸企业家峰会自２０１３年成立以来，广泛团结两岸企业界人士和专家学者，举办年会、组织对口交流、推动项目合作，工作卓有成效
 2015-11-05 14:16,此次峰会围绕“创新合作模式、促进产业融合”主题，深入探讨，凝聚共识，对深化两岸经济合作、增进两岸同胞福祉必将发挥积极作用
 2015-11-05 14:16,　　俞正声指出，两岸关系和平发展成果来之不易，经验弥足珍贵，最重要的一点就是坚持“九二共识”、反对“台独”的共同政治基础不能动摇
 2015-11-05 14:16,当前两岸关系处于重要节点，今后的路应该如何走，攸关两岸同胞福祉和国家民族前途
 2015-11-05 14:16,如果抛弃共同政治基础，走回头路，两岸关系就会停滞倒退，两岸同胞将深受其害
 2015-11-05 14:16,两岸是不可分割的命运共同体，两岸所有政党和社会各界当以民族大义和民众福祉为重，作出正确的道路选择
 2015-11-05 14:16,两岸企业家也要为维护两岸关系共同政治基础、反对一切分裂国家的行径，推进两岸关系和平发展作出应有贡献
 2015-11-05 14:16,　　俞正声就进一步推进两岸经济合作提出三点希望
 2015-11-05 14:16,　　一要坚定两岸经济合作的信心
 2015-11-05 14:16,大陆经济发展具有巨大潜力、韧性和回旋余地，长期向好的基本面没有改变
 2015-11-05 14:16,刚刚闭幕的十八届五中全会深入研究提出了关于制定“十三五”规划的建议，为未来五年的经济社会发展描绘了新的蓝图，提出了新的政策和措施
 2015-11-05 14:16,我们还将积极推进“一带一路”建设，推动亚投行的成立和发展
 2015-11-05 14:16,这些都蕴含着巨大机遇，为两岸经济发展和互利合作提供了广阔前景
 2015-11-05 14:16,　　二要努力提升两岸经济合作层次
 2015-11-05 14:16,两岸应积极探索经济合作新模式、产业合作新途径，提升合作层次与水平
 2015-11-05 14:16,要汇聚两岸人才、资金、技术，相互借鉴，取长补短，推动技术创新、管理创新和产品创新，推进合作研发，提升核心竞争力，携手开拓世界市场，不断提升两岸产业在国际产业分工中的地位
 2015-11-05 14:16,　　三要努力扩大两岸经济合作的参与面和受益面
 2015-11-05 14:16,鼓励有条件的地方和企业为两岸中小企业合作、两岸青年和基层民众的未来提供帮助支持，让他们更广泛地参与两岸经济交流合作，更多地分享合作成果，为两岸关系和平发展提供更强劲的动力
 2015-11-05 14:16,　　这次会议是两岸企业家峰会社团成立以来的第三次年会，以中小企业、青年和基层民众为探讨重点
 2015-11-05 14:16,大陆方面两岸企业家峰会理事长曾培炎、副理事长盛华仁等出席
 2015-11-05 14:16,海峡两岸８５０多位企业领袖、工商团体负责人、中小企业家及财经学者参加了讨论
 2015-11-05 14:16,　　会议期间，俞正声会见了萧万长等台湾参会主要代表
 2015-11-05 14:16,
 2015-11-04 10:19,"中共中央台湾工作办公室、国务院台湾事务办公室主任张志军4日宣布,经两岸有关方面协商,两岸领导人将于11月7日在新加坡会面,就推进两岸关系和平发展交换意见"
 2015-11-04 10:19,"　　张志军专门就此次重要会面接受记者采访,介绍相关情况"
 2015-11-04 10:19,"他表示,即将举行的两岸领导人会面将开启两岸领导人直接交流沟通的先河,有利于两岸双方增进互信,巩固共同政治基础,推进两岸关系和平发展,维护台海和平稳定,是两岸关系发展史上具有里程碑意义的大事"
 2015-11-04 10:19,"　　顺潮流　合民意 
　　张志军表示,实现两岸领导人会面是我们的一贯主张"
 2015-11-04 10:19,我们的态度始终是积极开放的
 2015-11-04 10:19,"过去7年多来,两岸双方在坚持“九二共识”、反对“台独”的共同政治基础上建立并增进互信,开辟了两岸关系和平发展道路,取得丰硕成果"
 2015-11-04 10:19,"两会协商签署了23项协议,解决了关乎两岸同胞切身利益的一系列问题"
 2015-11-04 10:19,"两岸经济合作持续深化,实现全面直接双向“三通”,给两岸同胞带来了许多实实在在好处"
 2015-11-04 10:19,"两岸各领域交流蓬勃发展,密切了两岸同胞感情"
 2015-11-04 10:19,"两岸协商处理有关涉外事务,减少了内耗"
 2015-11-04 10:19,"受这些成果鼓舞,两岸许多同胞和海外侨胞呼吁两岸领导人举行会面,共商推动两岸关系更大发展之计"
 2015-11-04 10:19,"　　张志军介绍,国台办和台湾方面陆委会在2014年建立联系沟通机制后,一直就两岸关系发展中的重大问题保持沟通,努力促进两岸各领域各层次人员的交流互动,期间曾提到两岸领导人会面问题"
 2015-11-04 10:19,"前不久,我和陆委会主委夏立言在广州会面时,再次谈到这个话题,就此进行了初步沟通"
 2015-11-04 10:19,"双方都认为,两岸领导人会面对于两岸关系长远发展具有重要积极意义"
 2015-11-04 10:19,"此后,双方经过密切协商,就举行两岸领导人会面达成一致"
 2015-11-04 10:19,"　　一家亲　两岸情 
　　张志军表示,两岸领导人会面是两岸关系发展史上具有里程碑意义的大事,两岸双方共同迈出这一步非常不容易"
 2015-11-04 10:19,"1949年以来,两岸关系历经风雨,跌宕起伏"
 2015-11-04 10:19,"从激烈军事冲突,到长期尖锐政治对峙,直到上个世纪八十年代末才打破相互隔绝的坚冰,两岸同胞开始交流往来"
 2015-11-04 10:19,"本世纪的前几年,由于“台独”分裂势力的挑衅,两岸关系一度濒临危机"
 2015-11-04 10:19,"在两岸关系紧张动荡的时候,是很难想象两岸领导人能够面对面坐在一起的"
 2015-11-04 10:19,"两岸领导人会面得以实现,来自于两岸双方和两岸同胞的共同努力,得益于两岸关系和平发展累积的丰硕成果"
 2015-11-04 10:19,"　　张志军强调,此次会面双方以两岸领导人身份和名义举行、见面时互称“先生”,是经双方商定的"
 2015-11-04 10:19,"这是在两岸政治分歧尚未彻底解决的情况下根据一个中国原则作出的务实安排,体现了搁置争议、相互尊重的精神"
 2015-11-04 10:19,"综合考虑各种因素,这次两岸领导人会面安排在新加坡举行"
 2015-11-04 10:19,"　　张志军介绍,两岸领导人此次会面,将就推进两岸关系和平发展交换意见,探讨深化两岸各领域交流合作、增进两岸民众福祉等重大问题,以维护和进一步推动两岸关系和平发展"
 2015-11-04 10:19,"会面结束后,两岸领导人还将共进晚餐"
 2015-11-04 10:19,"　　新期盼　新前景 
　　张志军指出,当前两岸关系再度处于重要节点,面临向何处去的问题"
 2015-11-04 10:19,"两岸同胞期望台海保持和平稳定,两岸关系继续和平发展并结出更多惠民硕果"
 2015-11-04 10:19,"两岸领导人在这个时候举行会面,是两岸双方顺应两岸同胞心愿和时代潮流共同采取的一项重大举措,将开启两岸领导人直接交流沟通的先河"
 2015-11-04 10:19,"　　张志军说,1993年4月,在海协会和台湾海基会1992年达成两岸各自以口头方式表述海峡两岸均坚持一个中国原则的共识基础上,第一次“汪辜会谈”在新加坡举行,建立了在一个中国原则基础上推进两岸制度化协商的机制,有力推动了两岸关系发展"
 2015-11-04 10:19,"2014年2月,国台办和陆委会在“九二共识”基础上建立两部门常态化联系沟通机制,开辟了新的两岸沟通管道,妥善处理和解决了两岸交往中的许多问题"
 2015-11-04 10:19,"　　张志军强调指出,两岸领导人实现会面是两岸关系发展史上具有里程碑意义的大事,将两岸交流互动提升到新高度,开辟两岸关系发展新空间"
 2015-11-04 10:19,"这将有利于两岸双方加强沟通、增进互信、管控矛盾分歧,巩固共同政治基础,推进两岸关系和平发展,维护台海和平稳定,也有利于地区和平稳定"
 2015-11-04 10:19,相信一定会得到两岸各界和国际社会的广泛支持
 2015-11-04 10:19,(记者陈键兴)
 2015-11-04 10:18,中国台湾网11月4日北京讯　中共中央台湾工作办公室、国务院台湾事务办公室主任张志军4日宣布，经两岸有关方面协商，两岸领导人习近平、马英九将于11月7日在新加坡会面，就推进两岸关系和平发展交换意见
 2015-11-04 10:18,　　张志军强调指出，此次会面双方以两岸领导人身份和名义举行，是双方商定的
 2015-11-04 10:18,这是在两岸政治分歧尚未解决情况下根据一个中国原则作出的务实安排
 2015-11-04 10:18,（完）
 2015-10-20 14:57,台湾夜市生活
