"user_screen_name","group"
"APChristie","3"
"APesq","3"
"apihta","3"
"aplsmith5","3"
"Apostrophe_UK","3"
"AppSame","3"
"AprilStearns","3"
"apropos69","3"
"APScoggins","3"
"APWUna","3"
"APWUnational","3"
"ArabellaWick","3"
"arapaho415","3"
"arawis","3"
"arendina48","3"
"AreWeMarried","3"
"areyou0","3"
"aria_ahrary","3"
"Aria511","3"
"ariannahuff","3"
"AriBerman","3"
"AriMelber","3"
"Arizona_List","3"
"Arizona_offbeat","3"
"ArizonaAFLCIO","3"
"ArizonaCoyotes","3"
"arizonadot","3"
"ArizonaDOT","3"
"ArizonaNewsnet","3"
"ArizonaPIRG","3"
"arizonapolitics","3"
"ArizonaPrince_","3"
"arizonarepublic","3"
"ArizonaRetweet","3"
"arjunsethi81","3"
"arkanciscan","3"
"armeddemocrats","3"
"armkaleka","3"
"army1man1","3"
"ARoger79r","3"
"ARothlisberg","3"
"ArrghPaine","3"
"ArrogantDemon","3"
"art_in_textiles","3"
"Art_Italo","3"
"artbymandy","3"
"artcraftterry","3"
"ArthurA_P","3"
"ArtistElaine","3"
"ArtistsUnitedMG","3"
"artmackay","3"
"ArtStewart1957","3"
"artsy","3"
"ARTSYJUDITH","3"
"ARTTOPSX","3"
"arttruth","3"
"ArvelMauldin","3"
"as2x3","3"
"asheville","3"
"asJBdorightthng","3"
"askgeorge","3"
"ASPCA","3"
"aspencountry","3"
"assholeofday","3"
"Ast","3"
"astorgravelle","3"
"Astorix23","3"
"Astra543","3"
"astrogirlnc","3"
"ASU_Dems","3"
"ASUU_GovRel","3"
"Atheism411","3"
"Atheist_Eh","3"
"AtheistCenter","3"
"AtheistQ","3"
"atheists","3"
"athenachief","3"
"athoughtz","3"
"atlAllen","3"
"AtlBizChron","3"
"AtlBlue2","3"
"ATLRaiseUp","3"
"AtrizHelenaReal","3"
"atteloc716","3"
"attilatheblond","3"
"atylerrose1","3"
"aTylerRose1","3"
"audible_com","3"
"Audnumber","3"
"Auntiemels","3"
"AuntLulie","3"
"AuntyMoney","3"
"Auriandra","3"
"aurorasparkles","3"
"austin_ron","3"
"AustinRei","3"
"Author","3"
"AuthorAngelaS","3"
"AuthorBevJame","3"
"AuthorBevJames","3"
"AuthorBlkCoffee","3"
"authorofmystery","3"
"Autism","3"
"autumnanderson","3"
"Auxi13Sheila","3"
"avacat730","3"
"AVargasBellido","3"
"avasamboraxxoo","3"
"AVD911","3"
"AveAmerGi","3"
"AverageChirps","3"
"AveryToday","3"
"AvniBerisha","3"
"AwhHellNaw","3"
"AWiseLatina","3"
"AYCresearch","3"
"AyeleBHunt","3"
"AyeTeWacho","3"
"AytunKaanUS","3"
"AZ_Rep_S","3"
"AZ_Rep_Sherwood","3"
"AZ107","3"
"AzadarSnews","3"
"AZadvocacy","3"
"azannaphx","3"
"azara","3"
"Azara1Voice","3"
"AzCapitolTimes","3"
"AZCardinals","3"
"azccec","3"
"AZCCEC","3"
"azcen","3"
"azcentral","3"
"azco","3"
"azcourier","3"
"azcpolitics","3"
"AZDa","3"
"AZDailySun","3"
"AZDemPa","3"
"azdemparty","3"
"Azdemparty","3"
"AZDemParty","3"
"AZDogwhisperer","3"
"azfamily","3"
"azgop","3"
"AZGOP","3"
"AZH","3"
"azhac_scott","3"
"azhac_Scott","3"
"AZHAC_Scott","3"
"AZHACL","3"
"AZHACLL","3"
"azhacllc","3"
"AZHACLLC","3"
"AZHouseDems","3"
"AZHouseGOP","3"
"azld16dems","3"
"AZLD16Dems","3"
"AZLD6Dems","3"
"azlib","3"
"azlulaccivilrig","3"
"azmoderate","3"
"aznewswire","3"
"AZnewswire","3"
"azonlinenews","3"
"azpolicy","3"
"AZPoppy","3"
"azpowergirl","3"
"AzPowergirl","3"
"azprogressives","3"
"AZProgressives","3"
"AZPublicBank","3"
"AzRepH","3"
"AZs_Politics","3"
"aZsphy","3"
"b","3"
"b_umanzor","3"
"B140Tweet","3"
"B1C00LPlayer","3"
"babyaritta","3"
"babydollukco","3"
"BackwardNC","3"
"BackwoodsJim","3"
"Bacon4Pres","3"
"bad4az","3"
"Bad4AZ","3"
"badar1","3"
"Badar1","3"
"Badey4Congress","3"
"badf4az","3"
"badfish_419","3"
"BaeK","3"
"BaeKim3","3"
"BaileyMagno","3"
"Baldpirate","3"
"BallerinaX","3"
"ballotpedia","3"
"balt_DC","3"
"Baltimoresamy","3"
"BaltJoe","3"
"band","3"
"bandit_","3"
"bandit_kevin","3"
"Banfael","3"
"banne","3"
"bannerite","3"
"BaracksBackers","3"
"BarbaraBpiwetz","3"
"barbaramccarren","3"
"Barbi_Twins","3"
"Barbie892","3"
"barbiesinger","3"
"Barbrasboy","3"
"BarbRhondi","3"
"BardOfEarth","3"
"Baremid","3"
"BarneyFrank","3"
"Barry","3"
"Barry_Cin","3"
"Barry_Cinematic","3"
"basebal_is_Iife","3"
"bathroommonkeys","3"
"BatNatalie","3"
"Bayer","3"
"bayonnebernie","3"
"BazingaS_Cooper","3"
"BBAnimals","3"
"BBBimmigration","3"
"BBCBreaking","3"
"BBCNewsMagazine","3"
"BCaramento","3"
"bcarrz","3"
"beadbear","3"
"beanguilla","3"
"beart_jason","3"
"BeatriceLacy","3"
"BEAUTIFULPlCS","3"
"BeckyHoward116","3"
"BeeSaysPolitics","3"
"BeingLiberal","3"
"belensisaw","3"
"BelindaGreb","3"
"Belinne","3"
"Bell_2022","3"
"BellaLoveWins","3"
"bellebissett","3"
"Bellows4Senate","3"
"BelTel","3"
"benchmarkgroup","3"
"bencjacobs","3"
"bendanafer","3"
"BenFranklin06","3"
"BenjaminHAdams","3"
"BenjySarlin","3"
"BennieWiley","3"
"bennydiego","3"
"Bennyvessey","3"
"bentlightnvegas","3"
"bentlyg2003","3"
"BenyFlores","3"
"Bergen2","3"
"BerkeleyGirl63","3"
"BermanJ1","3"
"BernardGaynor","3"
"BerndPannier","3"
"BernieSanders","3"
"bernieT36","3"
"bestcss_in","3"
"BEStovall","3"
"bethanyusher","3"
"bethpetro17","3"
"BethWeisserAZ","3"
"BetNot","3"
"BetoMetroDos","3"
"BettyMcCollum04","3"
"BewareTheBeliev","3"
"Bewickwren","3"
"bgavio","3"
"BGDVXFDG","3"
"BGPrincess05","3"
"bhodisattva","3"
"bhutton48","3"
"bi_politics","3"
"biasbustersofks","3"
"Big60Guido","3"
"bigal953","3"
"BigBlue1180","3"
"bigbookgeek","3"
"BigSamSFO28Left","3"
"BiIIMurray","3"
"Bike_at_W4","3"
"BilboBagman","3"
"bilericoproject","3"
"BilgeDogaCoban","3"
"Bill4OCP","3"
"BilldeBlasio","3"
"BillGates4AZ","3"
"billjryan","3"
"billmaher","3"
"billmcm67","3"
"BillMo7","3"
"BillMoyersHQ","3"
"billybicepz","3"
"bimmerella","3"
"binarybits","3"
"BINGBING_CKTAIL","3"
"BioAnnie1","3"
"Biod4Schools","3"
"Bipartisanism","3"
"Birdmischief","3"
"bizmoneysource","3"
"bizr","3"
"BizRoundtable","3"
"BizTrends","3"
"bjdrues","3"
"BJLee8","3"
"bjork55","3"
"bjs5555","3"
"BlackCanseco","3"
"blackenterprise","3"
"blackfishmovie","3"
"BlackjediNow","3"
"BlackMaverick12","3"
"blacksaintt0b","3"
"BladePunner","3"
"blaha_b","3"
"BLindholm","3"
"BlkLightDisc","3"
"BlkLightDisco","3"
"BlndL","3"
"BlndLeb","3"
"blob_fish","3"
"Blob_Fish","3"
"BlogForArizona","3"
"BloggingBlue","3"
"BloombergNews","3"
"Blu3RSX","3"
"Blue_Congress","3"
"blue_unite","3"
"Blue2thBone","3"
"bluebarontrader","3"
"BlueBelle1973","3"
"bluecalgal","3"
"bluecheddar1","3"
"BLUEdotRegister","3"
"BlueDuPage","3"
"bluegigi","3"
"BlueJay_Cat","3"
"BlueNationRev","3"
"BlueNationU","3"
"BlueNationUntd","3"
"BlueNRedState","3"
"blueparablue","3"
"bluerootswin","3"
"BlueVA_Hound","3"
"BlueVindication","3"
"bluewave2014","3"
"blujayrain","3"
"bmancuso7","3"
"bmargirl","3"
"bmwash374","3"
"bo","3"
"BoardChairwoman","3"
"BobbyJindal","3"
"bobcesca_go","3"
"BobDliberal","3"
"BobEisenhauer","3"
"BoboRubber","3"
"BobStump","3"
"BoccaJim","3"
"BodifiedByMel","3"
"BofA_Help","3"
"BoldBlueMedia","3"
"BoldNebraska","3"
"BoldProgressive","3"
"BoneKnightmare","3"
"bonnie_hake","3"
"Bonnieinchgo","3"
"BonsaiFan1","3"
"Bontesla","3"
"BookDealDaily","3"
"Booker25","3"
"boomerang_yuka","3"
"BoomerSooner68","3"
"Boondockfinds","3"
"BoonieKane","3"
"Boopio","3"
"BooVay7","3"
"boovicious","3"
"bophoto","3"
"borderorder","3"
"boricuacoconut","3"
"boris3324","3"
"boston_event","3"
"BostonGlobe","3"
"bovb51","3"
"bow227","3"
"Bowtique78","3"
"box_cake","3"
"boycotkochbros","3"
"BOYCOTKOCHBROS","3"
"BoyensJC","3"
"BoyzBoxers","3"
"Bozell","3"
"BP_Smith","3"
"bpolitics","3"
"BradASchenck","3"
"BraddockDems","3"
"BradHutto","3"
"BradleyDemocrat","3"
"brahmresnik","3"
"bramsarkowski","3"
"BramSarkowski","3"
"BranGoch","3"
"Brasilmagic","3"
"BrassNucklez","3"
"breaking","3"
"BreakingMemo","3"
"BreakingNews","3"
"Breezylovininwv","3"
"brendajeans","3"
"BrendaOf6","3"
"BrennanCenter","3"
"BreshearsPaul","3"
"brett8301","3"
"Brian_E_Miller","3"
"brianbeutler","3"
"BrianGarciaAZ","3"
"brianmadkins","3"
"brianmawdsley","3"
"BrianneforDC","3"
"BrianPaulStuart","3"
"BrianRBaird","3"
"BriBryOnTour","3"
"Bridenstine4OK","3"
"BridgetTRIPP","3"
"briefingroom","3"
"BRio","3"
"brioharder","3"
"Brion4Congress","3"
"BRios","3"
"BRios82","3"
"Britanniacomms","3"
"Britpoptarts","3"
"BriTraut","3"
"BrogenKillate","3"
"brokencup","3"
"brokeninthebox","3"
"brokenwing2005","3"
"bromoore","3"
"Broncos","3"
"BronsonCongress","3"
"brontyma","3"
"brontyman","3"
"brooklinegirl","3"
"BrooklynLove19","3"
"BrotherBillDJ","3"
"BrownellsInc","3"
"BrownforMD","3"
"BRSinIL","3"
"BrThWi01","3"
"BruceBartlett","3"
"BruceEnberg","3"
"BruceGoewey","3"
"brucepknight","3"
"BruceWheelerAZ","3"
"BrumfieldL","3"
"Bruno4senate","3"
"bruntofitall","3"
"bryanbarash","3"
"Bryandini","3"
"Brynhilder","3"
"brynichols415","3"
"BSLisHELL","3"
"btofthansen","3"
"btriordan","3"
"BubbaPSC","3"
"bucci2028","3"
"buckaroo1260","3"
"buckeyekenny","3"
"BuddhaBrian","3"
"buddy_dek","3"
"BuddyCardHawk91","3"
"budholly59","3"
"buell003","3"
"buffaloexchange","3"
"buffaloon","3"
"BuffyStMarie","3"
"Bugzbni","3"
"BuhByeGOP","3"
"Bullgadash","3"
"BullMarket420","3"
"BullmastiffDog","3"
"bunaama","3"
"bunnydiet","3"
"Buobama","3"
"Burke4WI","3"
"BurtonBrown","3"
"buso8200","3"
"bustaleja","3"
"ButteflyLady","3"
"buybk","3"
"BuzzFeedAndrew","3"
"buzzflash","3"
"BWatsonColeman","3"
"bwcjmc","3"
"BWheatnyc","3"
"ByronMallott","3"
"byronNME","3"
"C","3"
"c_herren","3"
"c0ugz0nth3pr0wl","3"
"CAcollegedems","3"
"cactusPJ","3"
"cacunufutej","3"
"Cadbiy","3"
"CADOF1","3"
"CAFalk","3"
"Cafeaulait0913","3"
"CafeConLecheGOP","3"
"CaffeineArt","3"
"CaffreyEj","3"
"CAGood_Clothing","3"
"caifawr","3"
"CainforCongress","3"
"Cajytarn","3"
"CalFireNews","3"
"calfune","3"
"calgarytransit","3"
"California_agen","3"
"CalinXStelistu","3"
"CaliTenkey","3"
"Call","3"
"CallawayCountyD","3"
"callmetall97","3"
"CallOut4","3"
"CalStateEastBay","3"
"calv66","3"
"CamelotGypsy","3"
"Campaign4Kids","3"
"CampaignNV","3"
"campas017","3"
"CampbellDems","3"
"campbellj4","3"
"CampbellsSoup7","3"
"CamWylde","3"
"canativeobt","3"
"candh_sugar","3"
"CandH_Sugar","3"
"Candi151","3"
"Candy_Cage","3"
"canhearthevoice","3"
"Canine_Rights","3"
"cannabisclubs","3"
"cannyhighlander","3"
"CanProveIt","3"
"cant_c_me","3"
"cantcu","3"
"Cap","3"
"CAPAction","3"
"capecodgurl","3"
"CapeWhoopie","3"
"CAPfaith","3"
"CapitolDaybook","3"
"CAPolitics","3"
"CaptainChris34","3"
"CaptainSRogers","3"
"CaptivatingNews","3"
"CaptMurdock","3"
"Car","3"
"CAR120897","3"
"Cara","3"
"Cara2014","3"
"CaraFlamenca","3"
"caraforazhouse","3"
"CaraP","3"
"carapinstation","3"
"CaraPr","3"
"CaraPri","3"
"CaraPrio","3"
"caraprior","3"
"CaraPrior","3"
"CaraPrior2","3"
"CaraPrior20","3"
"CaraPrior201","3"
"CARAPRIOR201","3"
"caraprior2014","3"
"Caraprior2014","3"
"CaraPRIOR2014","3"
"cardoza_rosario","3"
"Care2","3"
"Cargas7","3"
"caringmum","3"
"CaRL","3"
"CarlaDenk","3"
"carldemaio","3"
"CarleKRISTA","3"
"Carlos214Carlos","3"
"carlosgalindo","3"
"CarmelloRR","3"
"carmelmanion","3"
"carmenthespy","3"
"carmenvellon","3"
"CarmineRoux","3"
"Carmur74","3"
"carnad3","3"
"carney1ka","3"
"Carol85719","3"
"caroledelp","3"
"carolinafear82","3"
"carolinaoutlook","3"
"CarolineIrwin3","3"
"CarolineMDgov","3"
"caroljoncas","3"
"CarolJudge2","3"
"carolkili","3"
"CarolynNewsom","3"
"CarolynNjeri90","3"
"carpebiblio","3"
"carreramae","3"
"carrie_oleary","3"
"carriemf","3"
"CarrollJB9","3"
"carrolltrust","3"
"carter4governor","3"
"cartoonmayhem","3"
"carvalheucilene","3"
"Carysg78","3"
"CasaOrtenzi","3"
"CaseyDre","3"
"CaseyJAldridge","3"
"cassandra17lina","3"
"CassandraSonge","3"
"CassLibinVegas","3"
"CaterinaBambina","3"
"Caterpillarpoet","3"
"CatharineSanko","3"
"cathymcmorris","3"
"CathyMcMorris","3"
"cathysherwin","3"
"Catlady628","3"
"catlovrbon","3"
"catonahill","3"
"CatPornx","3"
"cattra922","3"
"Cavern1964","3"
"CBCTheHouse","3"
"cberrl","3"
"CBIAbonnie","3"
"cbowersforever","3"
"cbrangel","3"
"CBS","3"
"CBS5AZ","3"
"cbs6","3"
"CBS6","3"
"CBSLA","3"
"CBSNews","3"
"CBSPhilly","3"
"CBSThisMorning","3"
"CC4Future","3"
"ccagiao1969","3"
"cciaa","3"
"CClampit","3"
"ccor","3"
"ccortesamador","3"
"CcriderJohn","3"
"cd5762","3"
"cdashiell","3"
"cdewayneharris","3"
"CDHill9","3"
"ce","3"
"Ce","3"
"ceburns2003","3"
"CECHR_UoD","3"
"CecileRichards","3"
"Cecilia44","3"
"cecimor339","3"
"cedarparkmom","3"
"cedlio","3"
"ceezneverdiff","3"
"ceezneverdiffer","3"
"CelebrateNVRD","3"
"cenkuygur","3"
"CEPipeline","3"
"cesimzeydan","3"
"CeylonBlue94","3"
"CFormigoni5","3"
"Ch","3"
"ch_to4","3"
"chachingqueen","3"
"chad_mays","3"
"chadheywoodaz","3"
"ChadMac19","3"
"chaebae","3"
"Chairmnoomowmow","3"
"ChandlerMorse","3"
"Chandralotte","3"
"Change","3"
"ChangeWalmart","3"
"Chanlowe","3"
"Channel_Az","3"
"ChantellePinder","3"
"Charenity","3"
"CharlesAllenW6","3"
"CharlesBivona","3"
"CHARLESGAHAN1","3"
"charleskimball","3"
"CharlesMBlow","3"
"CharlieCr","3"
"CharlieCrist","3"
"charliemartell1","3"
"CharlotteKent20","3"
"chatito87","3"
"chaz1944","3"
"chceyaab","3"
"CheekySprite","3"
"Cheeseboy22","3"
"cheezwitham","3"
"chemical_lab","3"
"Cherishthevote","3"
"Chernynkaya","3"
"CherokeeNative3","3"
"cherokeesher2","3"
"cherryames1949","3"
"Chevron","3"
"ChHestick","3"
"ChiarenzaKc","3"
"Chickorie","3"
"ChicoDelainky","3"
"chicoscperez","3"
"Chillibobs","3"
"ChilliBobs","3"
"chilly149","3"
"Chinnie777","3"
"ChipmanJamie","3"
"chiquisholla","3"
"ChoiceLouisiana","3"
"chompie97","3"
"chozian1","3"
"chp3120","3"
"Chr","3"
"Chr1sTheB0ss","3"
"ChrisBa","3"
"ChrisBazCupcake","3"
"ChrisC","3"
"ChrisCoons","3"
"chrisgeidner","3"
"chrisifg","3"
"ChrisJZullo","3"
"chrislhayes","3"
"chrisLrob","3"
"chrisNVgovernor","3"
"ChrisTaylorWI","3"
"christianhodell","3"
"christinajacksn","3"
"christinedrink","3"
"ChristineIAm","3"
"ChristinePikala","3"
"ChronicleMike","3"
"ChronicPainDad","3"
"Chuck_n_FL","3"
"Chuckmeg","3"
"chucktodd","3"
"ChuckyKype","3"
"Chy_369","3"
"cindycapo","3"
"circa13579","3"
"CIRCimmigrant","3"
"CIRHornos2","3"
"CIRHornos3","3"
"cirhornos4","3"
"CIRNOW","3"
"ciscovive","3"
"cissimarie","3"
"citezabui","3"
"CitizensClmate","3"
"Citizenship4All","3"
"citizensrock","3"
"CitizenWonk","3"
"CityEthics","3"
"CityofWS","3"
"civilrightsorg","3"
"CJFinNM","3"
"cjmudd1","3"
"claremore","3"
"Claricei","3"
"Clarketacular","3"
"classicIrishDem","3"
"ClassWarExists","3"
"ClaudineJacques","3"
"ClausWars","3"
"ClauTFL","3"
"clauvale77","3"
"clayaiken","3"
"ClayAiken","3"
"ClaydonValeting","3"
"clayemore","3"
"ClayF","3"
"ClayFLDEC","3"
"CleanAirMoms","3"
"CleanHouse2014","3"
"CleantechCAN","3"
"cleantechnica","3"
"CLEARUK","3"
"Cleary4Congress","3"
"Clements","3"
"ClementsIr","3"
"ClementsIra","3"
"ClementsJeff","3"
"CletisStump","3"
"CliffordSAtton","3"
"Climate_Forward","3"
"climateprogress","3"
"ClimateReality","3"
"cliniclegal","3"
"Clinton2016org","3"
"clorandolph","3"
"clotfelter11","3"
"ClothiesSarah","3"
"CloudContact","3"
"clubboy229","3"
"clusterf_ck","3"
"ClwTom","3"
"Clyburn","3"
"cmbrookins","3"
"CNBCnow","3"
"CNBCPolitics","3"
"cnn","3"
"cnnbrk","3"
"CNNEE","3"
"CNNMoney","3"
"CNNnewsroom","3"
"CNNPolitics","3"
"co","3"
"Coach_McEvoy","3"
"Coal_Ash","3"
"CoastalMistress","3"
"CocaCola","3"
"cocoacinnamon","3"
"CocoHilliard","3"
"CoffeeBean26","3"
"coffeepartyusa","3"
"CoffeePartyUSA","3"
"CogentCPM","3"
"cogitoergosam1","3"
"CogitoErgoSam1","3"
"ColbertReport","3"
"coldandnervous","3"
"coldblueAZ","3"
"ColinPayn","3"
"colinpollockbnd","3"
"CollChris","3"
"collectist","3"
"College_Success","3"
"CollierForTexas","3"
"CollinsOficial","3"
"colonialdude","3"
"ColorOfChange","3"
"comancheblood","3"
"comcast","3"
"ComdeyCentral","3"
"Comeridethwhale","3"
"Commentary","3"
"CommishMDK","3"
"common_sense_I","3"
"CommonCause","3"
"commonwealthmine","3"
"communitychange","3"
"CompeteAmerica","3"
"computerworld","3"
"con_n_g","3"
"ConcernedVets","3"
"conect2u","3"
"ConexionTX","3"
"Confarreo","3"
"confesiongay","3"
"CongCulberson","3"
"CongressmanDan","3"
"ConnieFoggles","3"
"ConnieGonski","3"
"ConservationOrg","3"
"Cookie1945P","3"
"cooleyrj","3"
"CoolpapaGray","3"
"coopah","3"
"coopmike48","3"
"CoralKittyCat","3"
"CorbynByXmas","3"
"coreyallenjones","3"
"CoreyJanet","3"
"corgiman3","3"
"CorruptMuseum","3"
"CoryBooker","3"
"coryleetweets","3"
"CostcoTweets","3"
"coton_luver","3"
"CottonRecycles","3"
"counrtyinterior","3"
"CoupCounting","3"
"CourageCampaign","3"
"courtneygodfrey","3"
"CovingtonMika","3"
"cowboytexas","3"
"CozmicJunkyard","3"
"CplSoletrain","3"
"cpmaz","3"
"cpmondello","3"
"cpsj","3"
"Cr","3"
"cr8f","3"
"CramerTN7th","3"
"CraveMyWeed","3"
"crazylary51","3"
"CrazyLeeCe","3"
"CrazzzyKen","3"
"creditease","3"
"CREDOmobile","3"
"CREDOMobile","3"
"CREDOSuperPAC","3"
"CreighDeeds","3"
"CREonline","3"
"creoquality","3"
"CREWcrew","3"
"crewislife","3"
"crewoldt","3"
"CribBoss","3"
"Criticalanglez","3"
"crittersmith2","3"
"CRNHealthcare","3"
"crooksandliars","3"
"CrossroadsCmpns","3"
"CrowCat","3"
"CrowdFund","3"
"CrowdTVA","3"
"crunchyfarmbaby","3"
"CruzanChoklate","3"
"CruzWhobris","3"
"CryinAllTheTime","3"
"cryklyn","3"
"crypticedge","3"
"crystalwolfer1","3"
"cs4colorado","3"
"cshortman50","3"
"CSM9000","3"
"cspa","3"
"cspan","3"
"cspanwj","3"
"ctalleywells","3"
"CTDCF","3"
"Cualania","3"
"cualquieratrece","3"
"CuestionMarque","3"
"CUMALi_YILDIZ","3"
"curiouskatmac","3"
"CURRENTRad","3"
"CurtisTaber2","3"
"curvyfae","3"
"custer1947","3"
"CuteEmergency","3"
"CutestAnimalsPi","3"
"Cwallace49","3"
"cyclemsnbc","3"
"CyG_zoom","3"
"cyncynical","3"
"CyndeeG36","3"
"cynnyshine","3"
"cynthia4877","3"
"CynthiaY29","3"
"Cyril1863","3"
"d","3"
"D","3"
"D17CampaignNews","3"
"D26Dems","3"
"d2gbeard","3"
"da","3"
"Da","3"
"DabAggin","3"
"DAbitty","3"
"dadaruzica","3"
"DaDorq","3"
"DahmPublishing","3"
"DaHomieNick","3"
"dai","3"
"daily","3"
"dailyk","3"
"dailykos","3"
"DailyNewsWatch","3"
"DailyRogue","3"
"dailyrundown","3"
"daisydeebakes","3"
"DaisyDeeBakes","3"
"DalaiLamaPosts","3"
"DaleF3","3"
"dallasdemocrats","3"
"dallasnews","3"
"Dallfins","3"
"dalsguy","3"
"DaltonAnthony","3"
"damianjread","3"
"damnclown","3"
"DamnedLiberals","3"
"Dana2atheism","3"
"danacarvey","3"
"danakarina02","3"
"danbimrose","3"
"danbucatinsky","3"
"DanCitizen","3"
"DanforNebraska","3"
"dangisland","3"
"DanHScott","3"
"DanielBeerthuis","3"
"DanielGennaoui","3"
"danielggarza","3"
"DanielLarison","3"
"DanielleCrowlee","3"
"DanJWeiss","3"
"danlev","3"
"DanMilligan2","3"
"danmonaghan","3"
"dannalynette","3"
"dannybsmbfnc","3"
"danspence2006","3"
"danstorr_","3"
"DanteB4u","3"
"Daoudmsund","3"
"daphnesimone","3"
"Darci51","3"
"dare2misbehave","3"
"DarklingPixie","3"
"DarkMi","3"
"DarkMiss","3"
"DarkMission1","3"
"Darkskinswindle","3"
"DarkWindowMedia","3"
"darleenclick","3"
"darlene09465021","3"
"daros_silas","3"
"DarrellIssa","3"
"DarthAlexander9","3"
"DarthVaderPosts","3"
"DARWIN_LV","3"
"DavaJeanne","3"
"DavebratVA07","3"
"DaveFarnsworth_","3"
"DaveJ_Photoman","3"
"DaveMalby","3"
"davereichert","3"
"davidaneves","3"
"DavidAWright1","3"
"davidbadash","3"
"davidcicilline","3"
"DavidCornDC","3"
"daviddowdy01","3"
"davidfranklin13","3"
"DavidGarcia","3"
"DavidJWhite640","3"
"DavidJWhite8","3"
"DavidJWhite858","3"
"DavidLeopold","3"
"DavidNelsonNews","3"
"DavidPepper","3"
"DavidPorterRRC","3"
"davidpottruck","3"
"DavidShabot1","3"
"davidsirota","3"
"davidwillett","3"
"Daw","3"
"Dawn","3"
"DawnHillDesign","3"
"DawnHillDesigns","3"
"dawnlegge67","3"
"day","3"
"DazzSands","3"
"DblBlackDs","3"
"dbseiden","3"
"dccc","3"
"DCCC","3"
"DCdebbie","3"
"dcexaminer","3"
"dchawkHughesNet","3"
"DcPenn29","3"
"DCpols","3"
"dcrane","3"
"dcvitti","3"
"Dcyon","3"
"ddiamond","3"
"ddoorn","3"
"ddraper4614","3"
"ddsnorth","3"
"deaconmill","3"
"deadhead1991","3"
"deafear","3"
"DeanLeh","3"
"DEANRICH","3"
"DEANRICHARDS9","3"
"deathonaplate","3"
"deathrep","3"
"debbie_eklund","3"
"debby_lowery","3"
"debdingell","3"
"debdlund","3"
"DEBRACLINTON","3"
"DebstheGooner","3"
"DebTiniODonnell","3"
"DebtTrut","3"
"debv219","3"
"DEDLINES","3"
"DedrickMilhous","3"
"Dee_Summers","3"
"deecee1220","3"
"deedawning","3"
"deedre","3"
"DeeeVaaa","3"
"deepdimlpes","3"
"deepgreendesign","3"
"deephil11","3"
"Defenders","3"
"Dejean","3"
"dekatron_man","3"
"Deldems","3"
"Delicious12u","3"
"delyisqui","3"
"DemGovs","3"
"DemInPGH","3"
"DemJoshPeters","3"
"Democ","3"
"democatsanddogs","3"
"democracynow","3"
"democraticbear","3"
"DemocraticMemes","3"
"democratify","3"
"Democratify","3"
"Democrats","3"
"Democrats14","3"
"DemocratWire","3"
"Demps4Congress","3"
"demsf","3"
"demsforlife","3"
"DemsVsCuomo","3"
"DeniM4678","3"
"Denise_TNT29","3"
"DennisHowerton","3"
"DennisIL14","3"
"dennison337","3"
"DennySmith45","3"
"DentPressShop","3"
"DenverComicCon","3"
"denverpost","3"
"denversolarguy","3"
"denverunionguy","3"
"depecheomd","3"
"deportedparents","3"
"DeptofDefense","3"
"DeptVetAffairs","3"
"deray","3"
"DerekCressman","3"
"DesertBeacon","3"
"Desertbozo","3"
"desertgirod","3"
"desertvoice","3"
"Deshai_williams","3"
"DestiGrace1","3"
"destroy_Alec","3"
"Destroy_ALEC","3"
"Detcookieman7","3"
"Detcookieman74","3"
"devbost","3"
"DevonSova","3"
"DFA","3"
"DFAarizona","3"
"DFAMC","3"
"dfaofmc","3"
"DFAofMC","3"
"dfredc","3"
"dfwlibrarian","3"
"dg4az","3"
"DHSgov","3"
"Dia","3"
"Dian_azamora","3"
"dianaaitchison","3"
"DianahMieg","3"
"dianefernandes9","3"
"DianeHow","3"
"DianeHowell","3"
"DianeHowell11","3"
"DianeRavitc","3"
"dianesamiam","3"
"DianeSawyer","3"
"DianeSnavely","3"
"DiaryofDaniel","3"
"DickandSharon","3"
"DickiJames","3"
"didikins4life","3"
"DiegoGarcesTV","3"
"DiegoUK","3"
"dierdrelewis","3"
"Dig_ThisDesign","3"
"digame73","3"
"digitaljami","3"
"dihorla","3"
"DiluvianEnt","3"
"DineshDSouza","3"
"dingalingy55","3"
"diomedes66","3"
"DiousCongress","3"
"director51","3"
"Dirigo1820","3"
"DirkZ1","3"
"DirtyMerv","3"
"DisasterAnimals","3"
"Discovery","3"
"DITUPAC3361","3"
"div","3"
"DivaT71","3"
"Divatise","3"
"DivergentZA","3"
"DividedUnderGod","3"
"divineem","3"
"dizzydezzi2010","3"
"dj_mac_nificent","3"
"DJ_Micky01","3"
"DJ_Weiss","3"
"djB_MonEy","3"
"djblp","3"
"djfrank416","3"
"djmannings","3"
"djmincey11","3"
"djquinlan","3"
"dkingeric_","3"
"DKregger","3"
"dlewis189","3"
"dlrsa","3"
"dmcrane","3"
"dmf71","3"
"DMiller99","3"
"DMTryptamine","3"
"DMW_JD2014","3"
"DNC_Espanol","3"
"DNCpeep","3"
"DNCWomen","3"
"DobrVecher","3"
"DocesReIatos","3"
"dochealthy","3"
"docrocktex26","3"
"doctor_decade","3"
"doctorjoe56","3"
"DoddDodd1","3"
"dodomesticdad","3"
"Doesthismean","3"
"dogcelebration","3"
"DoggedlyBlue","3"
"dogswork2","3"
"DogTreatNews","3"
